Country,Year,CO2_total,CO2_coal,CO2_oil,CO2_gas,CO2_cement,GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2
Germany,2027,703.3637949622639,255.4921301312808,263.29231104562496,172.045,12.53435378535828,4528744388427.928,87742105.86060973,3134.956929200639,0.8904483243950874,96.56829115555362,50.70473901509015,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2028,694.0261907329191,250.3822875286552,259.3429263799406,172.045,12.255976824323398,4619319276196.486,88268558.49577339,3072.257790616626,0.8474449984118478,98.75073453566912,48.12893827312357,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2029,684.8562066328049,245.37464177808204,255.45278248424148,172.045,11.98378237048131,4711705661720.416,88798169.84674802,3010.812634804294,0.8065184757589723,100.98250113617524,45.683988208848895,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2030,676.2626100285088,240.4671489425204,251.62099074697787,172.4568372232196,11.71763311579098,4805939774954.824,89330958.86582851,2950.596382108208,0.767568459262361,103.2647056618528,43.36324160783937,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2031,667.8315369437203,235.65780596367,247.8466758857732,172.869660292575,11.457394801702067,4902058570453.921,89866944.61902349,2891.584454466044,0.730499495501285,105.59848800981068,41.16038893416113,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2032,659.5600333112727,230.94464984439657,244.1289757474866,173.28347156796116,11.202936151428416,5000099741862.999,90406146.28673764,2833.7527653767224,0.695220740884082,107.9850138388324,39.06944117630575,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2033,651.4452001774308,226.32575684750864,240.4670411112743,173.69827341492217,10.954128803725702,5100101736700.259,90948583.16445808,2777.077710069188,0.6616457390209953,110.42547515159,37.08471356454942,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2034,643.4841926579682,221.79924171055848,236.8600354946052,174.11406820466465,10.710847248139812,5202103771434.264,91494274.66344482,2721.536155867804,0.629692208848573,112.92109089001592,35.20081011547031,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2035,635.6742189142981,217.3632568763473,233.30713496218613,174.53085831407137,10.47296876169331,5306145846862.949,92043240.31142548,2667.105432750448,0.5992818429863912,115.47310754413029,33.41260896160442,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2036,628.0125391492666,213.01599173882036,229.8075279377533,174.94864612571484,10.240373346978028,5412268763800.208,92595499.75329404,2613.763324095439,0.5703401158319406,118.08279977462762,31.71524842635492,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2037,620.4964646222244,208.75567190404396,226.360415018687,175.36743402787096,10.01294367162258,5520514139076.212,93151072.7518138,2561.48805761353,0.5427961009233817,120.7514710495342,30.10411380629609,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2038,613.1233566830066,204.5805584659631,222.9650087934067,175.78722441453252,9.790565009104233,5630924421857.736,93709979.1883247,2510.2582964612598,0.5165822971225866,123.48045429525364,28.57482482493625,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2039,605.8906258244477,200.4889472966438,219.6205336615056,176.20801968542307,9.573125180875309,5743542910294.892,94272239.06345466,2460.053130532034,0.4916344631924991,126.27111256232638,27.12322372382949,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2040,598.7957307530794,196.4791683507109,216.326225656583,176.62982224601055,9.36051449977489,5858413768500.789,94837872.49783538,2410.8520679213934,0.4678914603634192,129.12483970623495,25.745363958658952,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2041,591.8361774776494,192.5495849836967,213.08133227173423,177.05263450752105,9.152625714697342,5975582043870.805,95406899.7328224,2362.6350265629653,0.4452951025023934,132.04306108359586,24.43749946955908,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2042,585.0095184151232,188.6985932840228,209.88511228765825,177.47645888695257,8.949353956489638,6095093684748.221,95979341.13121933,2315.382326031706,0.4237900135185277,135.0272342640851,23.19607449650548,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2043,578.3133515138248,184.9246214183423,206.73683560334337,177.9012978070889,8.750596685050304,6216995558443.186,96555217.17800663,2269.074679511072,0.4033234916547697,138.07884975845343,22.017713912083,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2044,571.7453193933853,181.22612898997545,203.6357830692932,178.3271536965134,8.556253637603234,6341335469612.05,97134548.48107468,2223.6931859208503,0.3838453803335866,141.19943176299446,20.899214045349183,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2045,565.303108501173,177.60160641017595,200.58124632325385,178.75402898962295,8.366226778120302,6468162179004.291,97717355.77196114,2179.219322202433,0.3653079452400237,144.39053892083814,19.83753397184545,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2046,558.9844482848864,174.0495742819724,197.572527628405,179.18192612664177,8.180420247867238,6597525422584.377,98303659.9065929,2135.634935758385,0.3476657573409155,147.65376510044908,18.829787246075696,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2047,552.7871103809952,170.56858279633295,194.6089397139789,179.61084755363552,7.998740317047858,6729475931036.064,98893481.86603248,2092.922237043217,0.3308755815535694,150.99074019171923,17.87323405397505,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2048,546.7089078187229,167.15721114040628,191.6898056182692,180.04079572252513,7.821095337522227,6864065449656.786,99486842.75722866,2051.063792302353,0.3148962707910855,154.40313092005206,16.965273764033117,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2049,540.7476942392691,163.81406691759815,188.8144585339952,180.47177309110089,7.647395696574897,7001346758649.922,100083763.81377202,2010.0425164563055,0.2996886651246536,157.89264167884522,16.103437856820236,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
